Key,SourceString
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SENSHINOREGASU,"Sturdy shin<lf>guards.<lf>For WAR only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_BUTOUKANOKUTSU,"Splendid shoes<lf>that move fast.<lf>For MRT only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAHOUTSUKAINOZUBON,"Comfortable<lf>pants.<lf>For MGE only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SOURYONOBUTSU,"Pair of elegant<lf>boots.<lf>For PRI only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TABIGEININNOISHOUSHITA,"Looks good on<lf>stage.<lf>For MIN only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_PARADHINTAITSU,"Tights that<lf>fit perfectly.<lf>For PLD only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_BATOMASUAMASHITA,"バトルマスター用<lf>戦闘に特化した<lf>防具の下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAHOUSENSHIDANBUTSU,"Worn by<lf>Armamentalists.<lf>For ARM only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_RENJYAKOTOSHITA,"Worn by one who<lf>loves nature.<lf>For RNG only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_DOUGUTSUKAINOZUBON,"Easy-to-move<lf>and durable.<lf>For ITM only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TOUZOKUNOCHUNIKKUSHITA,"Inconspicuous<lf>clothing.<lf>For THF only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KENJANOKOROMOSHITA,"For proof that<lf>you are a Sage.<lf>For SGE only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAMONOTSUKAINOKUTSU,"Venerable and<lf>wild shoes.<lf>For MON only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SUTASHUZU,"Shoes that<lf>raise Agility.<lf>For STA only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ODORIKONOZUBON,"踊り子専用<lf>軽くてじょうぶな<lf>舞台用の衣装下部"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ODORIKONOSUKATO,"踊り子専用<lf>軽くてじょうぶな<lf>舞台用の衣装下部"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TENCHIRAIMEISHINOSHOUZOKUSHITA,"Lower part of<lf>the outfit.<lf>For DRU only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_URANAISHINOSANDARU,"Glittering<lf>sandals.<lf>For FOR only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ASOBININNOKUTSU,"Increases your<lf>vibes.<lf>For GAD only."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KENPOUGISHITA,"Worn by martial<lf>artists during<lf>combat."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MADOUSHINOKOROMOSHITA,"Favorite of<lf>wizards and<lf>sages."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAHOUNOYOROISHITA,"Lower armor<lf>enhanced by the<lf>power of magic."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHINKANNOHOUISHITA,"Long history of<lf>being worn by<lf>famous priests."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KATARIBENOFUKUSHITA,"Vintage kilt<lf>of a wandering<lf>storyteller."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_BANDEDDOBOTOMU,"Worn by rogues<lf>who prowl the<lf>wilderness."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GENBUNODOUGISHITA,"Blessed by a<lf>certain holy<lf>beast."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHISAINOBUTSU,"Boots worn by<lf>priests who<lf>serve God."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KIJYUTSUSHINOZUBON,"Magicians wear<lf>it to stand out<lf>on stage."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_PURACHINAMEIRUSHITA,"Stylish lower<lf>armor made of<lf>platinum."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_FENSABUTSU,"Worn by those<lf>skilled in<lf>swordsmanship."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MIZUNOHAGOROMOSHITA,"水の加護を秘めた<lf>炎の攻撃に強い<lf>ローブの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_FURUTSUWAMONONOYOROISHITA,"Armor worn by<lf>warriors of<lf>ancient times."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_YAIBANOYOROISHITA,"Rugged armor<lf>that protects<lf>the lower body."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SENSEIJYUTSUSHINOROBUSHITA,"Worn by one who<lf>reads the stars<lf>movement."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_HEVIAMASHITA,"Made of thick<lf>and heavy metal<lf>to protect well."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MUHOUMONONOZUBON,"Wild furry<lf>pants that<lf>outlaws love."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TOREJYAKOTOUE,"For explorers<lf>tackling the<lf>unexplored."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_INTERIROBUSHITA,"Often worn by a<lf>brilliant and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MASUTASURAKKUSU,"Pants that are<lf>extremely moody<lf>and rich."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KOBUDOUGISHITA,"伝統的な武術を<lf>継ぐ者が着る<lf>格式高い道着の下"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GOSIKKUKOTOSHITA,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GOSHIKKUFURIRU,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TSUKINOROBUSHITA,"月の加護が宿る<lf>布で織られた<lf>ローブの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SUPAIKUAMASHITA,"戦場の猛者だけが<lf>着ることができる<lf>よろいの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_NOBURUKOTOSHITA,"魔法戦士団<lf>お墨付きの<lf>コートの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KURAUNZUBON,"ピエロたちが好む<lf>ド派手な配色の<lf>にぎやかズボン"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KYUUDOUSHANODOUGISHITA,"Worn by martial<lf>artists seeking<lf>the truth."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SEIKISHINOYOROISHITA,"聖霊の祝福が<lf>さずけられた<lf>よろいの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_DAIKENJYANOKUTSU,"Worn only by<lf>high-ranking<lf>healers."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SASURAINOKOTOSHITA,"さすらい人愛用の<lf>魔力のこもった<lf>コートの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_HITSUJINOKOROMOSHITA,"全身モコモコの<lf>ひつじになりきる<lf>キュートな服の下部"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KURIMUZONMEIRUSHITA,"Made of an ore<lf>with a scarlet<lf>glow."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_OUGUNSHINOYOROIGURIBU,"Boots worn by<lf>soldiers who<lf>serve the king."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_REIBUNBUTSU,"Boots with a<lf>great black<lf>bird motif."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TAIMANOSHOUZOKUSHITA,"Contains the<lf>power to ward<lf>off evil."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GAIKANOYOROISHITA,"Suitable for an<lf>ever-victorious<lf>hero."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KOURYUUNOKUTSU,"Shoes of a<lf>martial arts<lf>master."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_VAIPABUTSU,"Captivates with<lf>the glare of a<lf>snake's eyes."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SEIREIOUNOKUROKUSHITA,"Skirt with the<lf>mark of the<lf>Faerie King."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAGISHIZUBON,"Worn by a<lf>manipulator of<lf>tech with magic."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GOKUJYUUNOZUBON,"Has a motif of<lf>a vicious beast<lf>from hell."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAITENOZUBON,"Worn by a<lf>dancer with a<lf>natural gift."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ROTONOBUTSU,"Legendary<lf>boots worn by<lf>hero Erdrick."
